Transaction ID,Investor Loan #,Servicer Loan #,Pool #,SubPool #,Distribution Date,Paid To Date,Advance Paid To Date,Scheduled Gross Interest,Master Servicing Fee,Servicing Fee,Trustee Fee,Insurance Fee,Special Servicing Fee,Scheduled Net Interest,Other Fees,Beginning Scheduled Balance,Ending Scheduled Balance,Beginning Actual  Balance,Ending Actual  Balance,Scheduled Principal,Curtailments,Curtailment Adjustments,Other Principal Adjustments,Curtailment Date,PIF Type,PIF Date,Prepayment,Repurchase Principal,Liquidation Principal,Principal Recoveries,Interest Recoveries,Total Recoveries,Principal Losses,Interest Losses,Total Losses,PPIS,PPIE,SSCRA Shorfalls,Other Interest Adjustments,Principal Advances,Interest Advances,Stop Advance Flag,Stop Advance Principal,Stop Advance Interest,Total Stop Advance,Current P&I Constant,Special Hazard Losses,Fraud Losses,Bankruptcy Losses,Delinquency Status,REO Date,REO Balance,REO Book Value,Loan Status,Neg Am,Prepay Penalty/YM,Prepay Penalty/YM Waived,Current Note Rate,Next Note Rate,Current Net Note Rate,Next Net Note Rate,Next Rate Adjustment Date,Next Payment Adjustment Date,Remaining Term,Modification Flag,Modification Date,Beginning Deferred Balance,Ending Deferred Balance
CMLT06AMC1,0000000097686919,,1,1,20240125,20231201,,254.71,63.68,0.0,0.0,0.0,0.0,0.0,2.07,152825.48,152597.77,153052.81,152825.48,227.71,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.71,191.03,N,0.0,0.0,0.0,482.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,Y,20081222,,
CMLT06AMC1,0000000098273915,,1,1,20240125,20231201,,156.31,26.05,0.0,0.0,0.0,0.0,0.0,0.85,62523.89,62427.25,62620.29,62523.89,96.64,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.64,130.26,N,0.0,0.0,0.0,252.95,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,150,Y,20080908,,
CMLT06AMC1,0000000097978035,,1,1,20240125,20231201,,261.82,65.46,0.0,0.0,0.0,0.0,0.0,2.13,157092.21,156813.18,157370.77,157092.21,279.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.03,196.36,N,0.0,0.0,0.0,540.85,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.00001,0.0,1.48376,0.0,,,149,N,,,
CMLT06AMC1,0000000097938757,,1,1,20240125,20240101,,518.57,66.91,0.0,0.0,0.0,0.0,0.0,2.18,161078.86,160096.7,161078.86,160096.7,491.87,490.29,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.97,0.0,0.0,N,0.0,0.0,0.0,1010.44,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,149,N,,,
CMLT06AMC1,0000000099192510,,1,1,20240125,20240101,,327.08,54.51,0.0,0.0,0.0,0.0,0.0,1.77,130830.7,130644.71,131016.23,130644.71,185.99,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,513.07,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000098413594,,1,1,20240125,20240101,,95.13,23.24,0.0,0.0,0.0,0.0,0.0,0.76,55766.28,55651.54,55766.28,55651.54,104.75,9.99,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,199.88,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.04705,0.0,1.5308,0.0,,,150,N,,,
CMLT06AMC1,0000000151404902,,1,1,20240125,20240101,,608.95,51.52,0.0,0.0,0.0,0.0,0.0,1.41,104120.15,123581.81,108128.0,123581.81,63.64,-19525.3,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-1435.31,0.0,-1435.31,0.0,0.0,0.0,936.51,0.0,0.0,N,0.0,0.0,0.0,672.59,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.91,0.0,5.39375,0.0,,,149,N,,,
CMLT06AMC1,0000000098238199,,1,1,20240125,20231201,,1031.81,82.55,0.0,0.0,0.0,0.0,0.0,2.68,198108.23,197231.31,198980.6,198108.23,876.92,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.92,949.26,N,0.0,0.0,0.0,1908.73,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.25,0.0,5.73375,0.0,,,149,N,,,
CMLT06AMC1,0000000085838415,,1,1,20240125,20240101,,341.39,39.02,0.0,0.0,0.0,0.0,0.0,1.27,93638.86,93130.08,94145.79,93130.08,508.78,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,850.17,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.375,0.0,3.85875,0.0,,,149,N,,,
CMLT06AMC1,0000000097917199,,1,1,20240125,20231201,,353.11,35.31,0.0,0.0,0.0,0.0,0.0,1.15,84746.47,84511.88,84980.09,84746.47,234.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.59,317.8,N,0.0,0.0,0.0,587.7,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,4.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000098288632,,1,1,20240125,20231201,,375.43,22.57,0.0,0.0,0.0,0.0,0.0,0.73,54172.05,54061.12,54172.05,54172.05,110.93,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.93,352.86,N,0.0,0.0,0.0,486.36,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.31633,0.0,7.80008,0.0,,,149,N,,,
CMLT06AMC1,0000000151939709,,1,1,20240125,20240101,,1374.45,72.34,0.0,0.0,0.0,0.0,0.0,2.35,173614.63,173014.28,173614.63,173014.28,600.35,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,1974.8,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.5,0.0,8.98375,0.0,,,150,N,,,
CMLT06AMC1,0000000099532038,,1,1,20240125,20231201,,119.68,11.04,0.0,0.0,0.0,0.0,0.0,0.36,26496.47,26471.66,26521.17,26496.47,24.81,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81,108.64,N,0.0,0.0,0.0,144.49,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.42,0.0,4.90375,0.0,,,150,N,,,
CMLT06AMC1,0000000146697909,,1,1,20240125,20240101,,28.57,7.14,0.0,0.0,0.0,0.0,0.0,0.23,17142.56,17037.4,17142.56,17037.4,105.16,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,133.73,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0001700000000002,0.0,1.4839200000000001,0.0,,,0,N,,,
CMLT06AMC1,0000000096776273,,1,1,20240125,20231201,,144.94,25.21,0.0,0.0,0.0,0.0,0.0,0.82,60495.94,60321.74,60669.73,60495.94,174.2,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.2,119.73,N,0.0,0.0,0.0,319.14,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.875,0.0,2.35875,0.0,,,149,Y,20090731,,
CMLT06AMC1,0000000085755775,,1,1,20240125,20211101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,51657.93,51657.93,51657.93,51657.93,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,0.0,0.0,0.0,501.57,0.0,0.0,0.0,xxx,,0.0,0.0,9,0.0,0.0,0.0,3.625,0.0,3.10875,0.0,,,0,N,,,
CMLT06AMC1,0000000097148993,,1,1,20240125,20240101,,298.47,28.43,0.0,0.0,0.0,0.0,0.0,0.92,68222.84,67754.25,68222.84,67754.25,468.59,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,767.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.25,0.0,4.73375,0.0,,,149,N,,,
CMLT06AMC1,0000000098578917,,1,1,20240125,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,-174.66,0.0,-174.66,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.51625,0.0,,,150,Y,20090725,,
CMLT06AMC1,0000000096941190,,1,1,20240125,20240101,,287.4,18.91,0.0,0.0,0.0,0.0,0.0,0.61,45378.56,45196.42,45378.56,45196.42,182.14,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,469.54,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.6,0.0,7.08375,0.0,,,149,N,,,
CMLT06AMC1,0000000097707673,,1,1,20240125,20240101,,113.05,28.26,0.0,0.0,0.0,0.0,0.0,0.92,67827.57,67693.21,67961.71,67693.21,134.36,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,247.41,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000096899034,,1,1,20240125,20240101,,226.61,56.65,0.0,0.0,0.0,0.0,0.0,1.84,135963.68,135701.23,136225.7,135701.23,262.45,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,489.06,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097829352,,1,1,20240125,20240101,,424.83,106.21,0.0,0.0,0.0,0.0,0.0,3.45,254895.08,254422.33,255367.05,254422.33,472.75,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,897.58,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000098398753,,1,1,20240125,20231201,,391.73,62.68,0.0,0.0,0.0,0.0,0.0,2.04,150425.32,150180.9,150425.32,150425.32,244.42,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.42,329.05,N,0.0,0.0,0.0,636.15,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.125,0.0,2.60875,0.0,,,149,N,,,
CMLT06AMC1,0000000151615606,,1,1,20240125,20231101,,347.5,43.44,0.0,0.0,0.0,0.0,0.0,1.41,104250.66,103643.13,105459.67,104856.17,607.53,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.53,304.06,N,0.0,0.0,0.0,955.03,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,3.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000151708484,,1,1,20240125,20231201,,268.89,18.87,0.0,0.0,0.0,0.0,0.0,0.61,45286.91,45029.61,45542.69,45286.91,257.3,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.3,250.02,N,0.0,0.0,0.0,526.19,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.125,0.0,6.60875,0.0,,,150,N,,,
CMLT06AMC1,0000000097723639,,1,1,20240125,20231201,,470.32,37.93,0.0,0.0,0.0,0.0,0.0,1.23,91030.32,90618.68,91439.84,91030.32,411.64,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.64,432.39,N,0.0,0.0,0.0,881.96,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,6.2,0.0,5.68375,0.0,,,149,N,,,
CMLT06AMC1,0000000097992150,,1,1,20240125,20231201,,98.79,24.7,0.0,0.0,0.0,0.0,0.0,0.8,59272.05,59154.02,59389.89,59272.05,118.03,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.03,74.09,N,0.0,0.0,0.0,216.82,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000097381230,,1,1,20240125,20240101,,183.76,23.71,0.0,0.0,0.0,0.0,0.0,0.77,56907.59,56591.04,56907.59,56591.04,316.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,500.31,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.875,0.0,3.35875,0.0,,,149,N,,,
CMLT06AMC1,0000000098435878,,1,1,20240125,20240101,,449.37,25.25,0.0,0.0,0.0,0.0,0.0,0.82,60589.84,60361.38,60816.61,60361.38,228.46,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,677.83,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.9,0.0,8.38375,0.0,,,149,N,,,
CMLT06AMC1,0000000150516268,,1,1,20240125,20240101,,152.78,25.46,0.0,0.0,0.0,0.0,0.0,0.83,61111.78,61040.84,61111.78,61040.84,70.94,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,223.72,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.48375,0.0,,,148,N,,,
CMLT06AMC1,0000000145926424,,1,1,20240125,20240101,,80.63,8.72,0.0,0.0,0.0,0.0,0.0,0.28,20919.29,20760.02,20919.29,20760.02,159.27,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,239.9,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.625,0.0,4.10875,0.0,,,0,N,,,
CMLT06AMC1,0000000097405914,,1,1,20240125,20220801,,1028.63,158.25,0.0,0.0,0.0,0.0,0.0,5.14,379802.81,379351.33,386862.82,386862.82,451.48,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.48,870.38,N,0.0,0.0,0.0,1480.11,0.0,0.0,0.0,xxx,,0.0,0.0,10,0.0,0.0,0.0,3.25,0.0,2.73375,0.0,,,149,N,,,
CMLT06AMC1,0000000097474837,,1,1,20240125,20240101,,317.42,46.68,0.0,0.0,0.0,0.0,0.0,1.52,112029.49,111870.44,112029.49,111870.44,159.03,0.02,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,476.45,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.4,0.0,2.88375,0.0,,,149,N,,,
CMLT06AMC1,0000000097483598,,1,1,20240125,20240101,,96.05,24.01,0.0,0.0,0.0,0.0,0.0,0.78,57632.53,57158.6,57816.13,57158.6,183.91,290.02,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,279.96,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097488597,,1,1,20240125,20231001,,426.86,54.73,0.0,0.0,0.0,0.0,0.0,1.78,131340.67,131164.87,131690.57,131690.57,175.8,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8,372.13,N,0.0,0.0,0.0,602.66,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.9,0.0,3.38375,0.0,,,149,N,,,
CMLT06AMC1,0000000098101751,,1,1,20240125,20231101,,319.4,16.17,0.0,0.0,0.0,0.0,0.0,0.53,38812.76,38682.24,39070.62,38942.22,130.52,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.52,303.23,N,0.0,0.0,0.0,449.92,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,9.875,0.0,9.35875,0.0,,,150,N,,,
CMLT06AMC1,0000000097538193,,1,1,20240125,20230801,,477.02,119.26,0.0,0.0,0.0,0.0,0.0,3.88,286213.01,285807.36,287828.87,287828.87,405.65,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.65,357.76,N,0.0,0.0,0.0,882.67,0.0,0.0,0.0,xxx,,0.0,0.0,10,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000098107873,,1,1,20240125,20240101,,244.52,61.13,0.0,0.0,0.0,0.0,0.0,1.99,146710.77,146456.84,146710.77,146456.84,253.93,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,498.45,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097182752,,1,1,20240125,20231201,,124.87,31.22,0.0,0.0,0.0,0.0,0.0,1.01,74919.15,74461.68,75375.86,74919.15,457.47,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.47,93.65,N,0.0,0.0,0.0,582.34,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097507792,,1,1,20240125,20231101,,1807.28,258.18,0.0,0.0,0.0,0.0,0.0,8.39,619638.57,619024.32,620861.71,620251.03,614.25,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.25,1549.1,N,0.0,0.0,0.0,2421.53,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,3.5,0.0,2.98375,0.0,,,149,N,,,
CMLT06AMC1,0000000098334592,,1,1,20240125,20240101,,50.09,12.52,0.0,0.0,0.0,0.0,0.0,0.41,30055.55,29948.22,30055.55,29948.22,107.23,0.1,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,157.32,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000148741762,,1,1,20240125,20231101,,459.99,27.88,0.0,0.0,0.0,0.0,0.0,0.91,66908.04,66645.48,67427.78,67168.8,262.56,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.56,432.11,N,0.0,0.0,0.0,722.55,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.25,0.0,7.73375,0.0,,,149,N,,,
CMLT06AMC1,0000000151618501,,1,1,20240125,20220301,,271.21,67.8,0.0,0.0,0.0,0.0,0.0,2.2,162727.14,162365.93,170175.2,170175.2,361.21,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.21,203.41,N,0.0,0.0,0.0,632.42,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,150,N,,,
CMLT06AMC1,0000000150896967,,1,1,20240125,20221101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,94336.05,94109.16,94336.05,94109.16,0.0,226.89,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.71,0.0,0.0,Y,0.0,0.0,0.0,407.85,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.30185,0.0,1.7856,0.0,,,149,N,,,
CMLT06AMC1,0000000097475479,,1,1,20240125,20240101,,110.69,27.67,0.0,0.0,0.0,0.0,0.0,0.9,66416.73,66026.62,66416.73,66026.62,390.11,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,500.8,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097248033,,1,1,20240125,20240101,,197.23,49.31,0.0,0.0,0.0,0.0,0.0,1.6,118339.75,117372.89,118339.75,117372.89,716.86,250.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,914.09,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000097648398,,1,1,20240125,20230701,,438.99,79.82,0.0,0.0,0.0,0.0,0.0,2.59,191560.33,191322.59,192740.88,192740.88,237.74,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.74,359.17,N,0.0,0.0,0.0,676.73,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.75,0.0,2.23375,0.0,,,149,N,,,
CMLT06AMC1,0000000097656797,,1,1,20240125,20231001,,313.87,30.62,0.0,0.0,0.0,0.0,0.0,1.0,73491.14,73378.3,73826.79,73715.38,112.84,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.84,283.25,N,0.0,0.0,0.0,426.71,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.125,0.0,4.60875,0.0,,,150,N,,,
CMLT06AMC1,0000000149271066,,1,1,20240125,20240101,,108.75,27.19,0.0,0.0,0.0,0.0,0.0,0.88,65251.1,65132.58,65251.1,65132.58,118.52,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,227.27,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.48375,0.0,,,149,N,,,
CMLT06AMC1,0000000098423551,,1,1,20240125,20240101,,200.89,20.09,0.0,0.0,0.0,0.0,0.0,0.65,48213.18,47929.34,48495.84,47929.34,283.84,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,484.73,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,4.48375,0.0,,,149,Y,20080916,,
CMLT06AMC1,0000000097876270,,1,1,20240125,20231201,,324.93,21.62,0.0,0.0,0.0,0.0,0.0,0.7,51898.53,51825.77,51970.84,51898.53,72.76,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.76,303.31,N,0.0,0.0,0.0,397.69,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.513039999999999,0.0,6.99679,0.0,,,150,N,,,
CMLT06AMC1,0000000097587836,,1,1,20240125,20231201,,200.83,12.69,0.0,0.0,0.0,0.0,0.0,0.41,30450.45,30152.23,30746.72,30450.45,298.22,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.22,188.14,N,0.0,0.0,0.0,499.05,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,7.914339999999999,0.0,7.39809,0.0,,,149,N,,,
CMLT06AMC1,0000000151110467,,1,1,20240125,20240101,,560.19,32.38,0.0,0.0,0.0,0.0,0.0,1.05,77714.76,77425.21,77714.76,77425.21,289.55,0.0,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,849.74,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,8.65,0.0,8.13375,0.0,,,150,N,,,
CMLT06AMC1,0000000099616518,,1,1,20240125,20240101,,408.72,44.33,0.0,0.0,0.0,0.0,0.0,1.44,106391.77,105768.22,106391.77,105768.22,544.09,79.46,0.0,0.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,952.81,0.0,0.0,0.0,xxx,,0.0,0.0,0,0.0,0.0,0.0,4.61,0.0,4.09375,0.0,,,150,N,,,
